# ToupTek camera catalogue — 1337 variants.
# Source: ToupTek USB camera interface specification, docs/reverse/toupcam-protocol.md §14.
# Look up by product id, not by name: one name covers revisions with different
# ids and pixel pitches. Columns: name, vid, pid, width, height, pixel_um, resolutions
BigEye4200KMB	0x0547	0x12af	2048	2048	6.5	2048x2048@22;1024x1024@22
BigEye4200KMB	0x0547	0x12d6	2048	2048	6.5	2048x2048@22;1024x1024@22
BigEye4200KMB(USB2.0)	0x0547	0x1204	2048	2046	6.5	2048x2046@22;1024x1022@22
BigEye4200KMB(USB2.0)	0x0547	0x12b0	2048	2048	6.5	2048x2048@22;1024x1024@22
BigEye4200KMB(USB2.0)	0x0547	0x12d7	2048	2048	6.5	2048x2048@22;1024x1024@22
BigEye4200KMC	0x0547	0x12fa	2048	2048	6.5	2048x2048@22;1024x1024@22;680x680@22;512x512@22;256x256@22
BigEye4200KMC(USB2.0)	0x0547	0x12fb	2048	2048	6.5	2048x2048@22;1024x1024@22;680x680@22;512x512@22;256x256@22
BigEye4200KMD	0x0547	0x12f4	2048	2048	6.5	2048x2048@22;1024x1024@22
BigEye4200KMD(USB2.0)	0x0547	0x12f5	2048	2048	6.5	2048x2048@22;1024x1024@22
BigEye4200KME	0x0547	0x12fc	2048	2048	11	2048x2048@44;1024x1024@44
BigEye4200KME(USB2.0)	0x0547	0x12fd	2048	2048	11	2048x2048@44;1024x1024@44
C3CMOS03500KPA	0x0547	0x1239	2304	1536	2.5	2304x1536@30;1152x768@30
C3CMOS03500KPA(USB2.0)	0x0547	0x123a	2304	1536	2.5	2304x1536@30;1152x768@30
C3CMOS04100KPA	0x0547	0x149b	2688	1520	2.9	2688x1520@26;2040x1520@35;1512x1512@47;1344x760@106
C3CMOS04100KPA(USB2.0)	0x0547	0x149c	2688	1520	2.9	2688x1520@26;2040x1520@35;1512x1512@47;1344x760@106
C3CMOS05100KPA	0x0547	0x120f	2592	1944	2.2	2592x1944@15;1280x960@30;640x480@102
C3CMOS05100KPA	0x0547	0x1375	2592	1944	2.2	2592x1944@15;1296x972@30;648x486@100
C3CMOS05100KPA(USB2.0)	0x0547	0x1210	2592	1944	2.2	2592x1944@15;1280x960@30;640x480@102
C3CMOS05100KPA(USB2.0)	0x0547	0x1376	2592	1944	2.2	2592x1944@15;1296x972@30;648x486@100
C3CMOS05100KPB	0x0547	0x12ad	2592	1944	2	2592x1944@20;1296x972@40
C3CMOS05100KPB(USB2.0)	0x0547	0x12ae	2592	1944	2	2592x1944@20;1296x972@40
C3CMOS10000KPA	0x0547	0x123b	3664	2748	1.67	3664x2748@7;1832x1374@26;912x686@70
C3CMOS10000KPA	0x0547	0x1377	3664	2748	1.55	3664x2748@7;1832x1374@40;912x686@100
C3CMOS10000KPA(USB2.0)	0x0547	0x123c	3664	2748	1.67	3664x2748@7;1832x1374@26;912x686@70
C3CMOS10000KPA(USB2.0)	0x0547	0x1378	3664	2748	1.55	3664x2748@7;1832x1374@40;912x686@100
C3CMOS12000KPA	0x0547	0x1379	3840	3040	1.55	3840x3040@7;1920x1516@40;960x758@100
C3CMOS12000KPA(USB2.0)	0x0547	0x137a	3840	3040	1.55	3840x3040@7;1920x1516@40;960x758@100
CTR3CMOS00390KMA	0x0547	0x139d	720	540	6.9	720x540@20
CTR3CMOS00390KMA(USB2.0)	0x0547	0x139e	720	540	6.9	720x540@20
CTR3CMOS00400KMA	0x0547	0x1365	720	540	6.9	720x540@523
CTR3CMOS00400KMA(USB2.0)	0x0547	0x1366	720	540	6.9	720x540@523
CTR3CMOS00503KMA	0x0547	0x139f	800	620	9	800x620@20
CTR3CMOS00503KMA(USB2.0)	0x0547	0x13a0	800	620	9	800x620@20
CTR3CMOS01700KMA	0x0547	0x147b	1600	1100	9	1600x1100@98
CTR3CMOS01700KMA(USB2.0)	0x0547	0x147c	1600	1100	9	1600x1100@98
CTR3CMOS01700KPA	0x0547	0x147d			9	
CTR3CMOS01700KPA(USB2.0)	0x0547	0x147e			9	
CTR3CMOS07100KMA	0x0547	0x13ec	3200	2200	4.5	3200x2200@51;1584x1100@133
CTR3CMOS07100KMA(USB2.0)	0x0547	0x13ed	3200	2200	4.5	3200x2200@51;1584x1100@133
CTR3CMOS07100KPA	0x0547	0x13ee			4.5	
CTR3CMOS07100KPA(USB2.0)	0x0547	0x13ef			4.5	
CTR3CMOS08300KMA	0x0547	0x161f	3840	2160	2.9	3840x2160@44;1920x1080@60
CTR3CMOS08300KMA(USB2.0)	0x0547	0x1620	3840	2160	2.9	3840x2160@44;1920x1080@60
CTR3CMOS20000KMA	0x0547	0x13f0	5440	3648	2.4	5440x3648@15;2736x1824@50;1824x1216@61
CTR3CMOS20000KMA(USB2.0)	0x0547	0x13f1	5440	3648	2.4	5440x3648@15;2736x1824@50;1824x1216@61
CTR3CMOS20000KPA	0x0547	0x13f2			2.4	
CTR3CMOS20000KPA(USB2.0)	0x0547	0x13f3			2.4	
CTR3CMOS45000KMA	0x0547	0x13fc	8176	5616	4.63	8176x5616@8;4080x2808@30;7408x5556@9;3696x2778@36;8176x4320@10;4096x2160@34;2048x1080@64;1360x720@97
CTR3CMOS45000KMA(USB2.0)	0x0547	0x13fd	8176	5616	4.63	8176x5616@8;4080x2808@30;7408x5556@9;3696x2778@36;8176x4320@10;4096x2160@34;2048x1080@64;1360x720@97
CytoCam06300KMA	0x0547	0x136e	3072	2048	2.4	3072x2048@60;1536x1024@60
CytoCam20000KPA	0x0547	0x14fb	5440	3648	2.4	5440x3648@19;2736x1824@19;1824x1216@19
CytoCam20000KPA(USB2.0)	0x0547	0x14fc	5440	3648	2.4	5440x3648@19;2736x1824@19;1824x1216@19
E10ISPM05100KPA	0x0547	0x1635	2448	2048	2.74	2448x2048@200;1232x1024@300
E10ISPM05100KPA(USB3.0)	0x0547	0x1636	2448	2048	2.74	2448x2048@200;1232x1024@300
E10ISPM08300KPA	0x0547	0x15ed	3840	2160	2.9	3840x2160@90;1920x1080@60
E10ISPM08300KPA(USB3.0)	0x0547	0x15ee	3840	2160	2.9	3840x2160@90;1920x1080@60
E10ISPM09000KPA	0x0547	0x160b	2992	3008	3.76	2992x3008@40;1488x1500@60;992x998@180
E10ISPM09000KPA(USB3.0)	0x0547	0x160c	2992	3008	3.76	2992x3008@40;1488x1500@60;992x998@180
E10ISPM20000KPA	0x0547	0x1607	5472	3648	2.4	5472x3648@50;2736x1824@50;1824x1216@120
E10ISPM20000KPA(USB3.0)	0x0547	0x1608	5472	3648	2.4	5472x3648@50;2736x1824@50;1824x1216@120
E10ISPM21000KPA	0x0547	0x1609	5280	3956	3.3	5280x3956@14;2640x1978@37;1760x1318@110
E10ISPM21000KPA(USB3.0)	0x0547	0x160a	5280	3956	3.3	5280x3956@14;2640x1978@37;1760x1318@110
E10ISPM50000KPA	0x0547	0x1619	8128	6144	1.6	8128x6144@14;7680x4320@19;4032x3072@45;3840x2160@62
E10ISPM50000KPA(USB3.0)	0x0547	0x161a	8128	6144	1.6	8128x6144@14;7680x4320@19;4032x3072@45;3840x2160@62
E3CMOS00400KMA	0x0547	0x116e	720	540	6.9	720x540@300
E3CMOS00400KMA(USB2.0)	0x0547	0x116f	720	540	6.9	720x540@300
E3CMOS00400KPA	0x0547	0x1170	720	540	6.9	720x540@300
E3CMOS00400KPA(USB2.0)	0x0547	0x1171	720	540	6.9	720x540@300
E3CMOS01200KPA	0x0547	0x110d	1280	960	3.75	1280x960@60;640x480@120
E3CMOS01200KPA	0x0547	0x11f8	1280	960	3.75	1280x960@60;640x480@120
E3CMOS01200KPA(USB2.0)	0x0547	0x110e	1280	960	3.75	1280x960@60;640x480@120
E3CMOS01200KPA(USB2.0)	0x0547	0x11f9	1280	960	3.75	1280x960@60;640x480@120
E3CMOS01500KMA	0x0547	0x11ce	1440	1080	3.45	1440x1080@228;720x540@530
E3CMOS01500KMA(USB2.0)	0x0547	0x11cf	1440	1080	3.45	1440x1080@228;720x540@530
E3CMOS02300KMC	0x0547	0x1144	1920	1200	5.86	1920x1200@120
E3CMOS02300KMC	0x0547	0x14d2	1920	1200	5.86	1920x1200@164
E3CMOS02300KMC(USB2.0)	0x0547	0x1145	1920	1200	5.86	1920x1200@120
